river,treatment,transect,num,og.width.cm,date,measured.width.cm
PLPE,B,150,14,638,02/05/2024,756
PLPE,B,150,14,638,21/05/2024,756
PLPE,B,150,14,638,03/06/2024,756
PLPE,B,150,14,638,21/06/2024,758
PLPE,B,150,14,638,01/07/2024,758
PLPE,B,150,14,638,19/07/2024,758
PLPE,B,150,14,638,22/08/2024,758
PLPE,B,150,14,638,31/08/2024,758
PLPE,B,150,14,638,19/09/2024,758
PLPE,B,150,14,638,30/09/2024,758
PLPE,B,150,14,638,19/10/2024,758
PLPE,B,150,14,638,30/10/2024,758
PLPE,B,150,14,638,19/11/2024,761
PLPE,B,150,14,638,30/11/2024,761
PLPE,B,150,14,638,20/12/2024,761
PLPE,B,150,14,638,31/12/2024,761
PLPE,B,200,15,651,18/07/2019,651
PLPE,B,200,15,651,01/08/2019,671
PLPE,B,200,15,651,15/08/2019,671
PLPE,B,200,15,651,29/08/2019,674
PLPE,B,200,15,651,12/09/2019,675
PLPE,B,200,15,651,26/09/2019,674
PLPE,B,200,15,651,10/10/2019,674
PLPE,B,200,15,651,24/10/2019,674
PLPE,B,200,15,651,07/11/2019,733
PLPE,B,200,15,651,21/11/2019,733
PLPE,B,200,15,651,05/12/2019,742
PLPE,B,200,15,651,19/12/2019,742
PLPE,B,200,15,651,02/01/2020,745
PLPE,B,200,15,651,16/01/2020,745
PLPE,B,200,15,651,30/01/2020,745
PLPE,B,200,15,651,13/02/2020,745
PLPE,B,200,15,651,27/02/2020,745
PLPE,B,200,15,651,12/03/2020,745
PLPE,B,200,15,651,09/04/2020,745
PLPE,B,200,15,651,23/04/2020,745
PLPE,B,200,15,651,08/04/2020,745
PLPE,B,200,15,651,22/05/2020,745
PLPE,B,200,15,651,05/06/2020,745
PLPE,B,200,15,651,18/06/2020,745
PLPE,B,200,15,651,02/07/2020,745
PLPE,B,200,15,651,18/07/2020,745
PLPE,B,200,15,651,30/07/2020,746
PLPE,B,200,15,651,14/08/2020,746
PLPE,B,200,15,651,29/08/2020,750
PLPE,B,200,15,651,12/09/2020,746
PLPE,B,200,15,651,28/09/2020,746
PLPE,B,200,15,651,09/10/2020,746
PLPE,B,200,15,651,22/10/2020,746
PLPE,B,200,15,651,06/11/2020,746
PLPE,B,200,15,651,19/11/2020,746
PLPE,B,200,15,651,05/12/2020,746
PLPE,B,200,15,651,21/12/2020,746
PLPE,B,200,15,651,05/01/2021,746
PLPE,B,200,15,651,21/01/2021,746
PLPE,B,200,15,651,04/02/2021,746
PLPE,B,200,15,651,26/02/2021,746
PLPE,B,200,15,651,10/03/2021,746
PLPE,B,200,15,651,24/03/2021,746
PLPE,B,200,15,651,19/04/2021,746
PLPE,B,200,15,651,03/05/2021,746
PLPE,B,200,15,651,21/05/2021,746
PLPE,B,200,15,651,04/06/2021,746
PLPE,B,200,15,651,25/06/2021,746
PLPE,B,200,15,651,08/07/2021,746
PLPE,B,200,15,651,23/07/2021,746
PLPE,B,200,15,651,13/08/2021,746
PLPE,B,200,15,651,26/08/2021,746
PLPE,B,200,15,651,14/09/2021,746
PLPE,B,200,15,651,28/09/2021,746
PLPE,B,200,15,651,27/10/2021,746
PLPE,B,200,15,651,13/11/2021,746
PLPE,B,200,15,651,19/11/2021,746
PLPE,B,200,15,651,16/12/2021,746
PLPE,B,200,15,651,29/12/2021,746
PLPE,B,200,15,651,25/02/2022,746
PLPE,B,200,15,651,25/03/2022,746
PLPE,B,200,15,651,02/04/2022,746
PLPE,B,200,15,651,27/07/2022,746
PLPE,B,200,15,651,18/08/2022,746
PLPE,B,200,15,651,31/08/2022,746
PLPE,B,200,15,651,19/09/2022,746
PLPE,B,200,15,651,23/10/2022,746
PLPE,B,200,15,651,30/11/2022,746
PLPE,B,200,15,651,20/12/2022,746
PLPE,B,200,15,651,30/12/2022,746
PLPE,B,200,15,651,28/01/2023,746
PLPE,B,200,15,651,23/02/2023,746
PLPE,B,200,15,651,19/03/2023,746
PLPE,B,200,15,651,28/03/2023,746
PLPE,B,200,15,651,18/04/2023,746
PLPE,B,200,15,651,28/04/2023,746
PLPE,B,200,15,651,16/05/2023,746
PLPE,B,200,15,651,29/05/2023,746
PLPE,B,200,15,651,11/07/2023,746
PLPE,B,200,15,651,01/08/2023,746
PLPE,B,200,15,651,23/08/2023,746
PLPE,B,200,15,651,18/09/2023,746
PLPE,B,200,15,651,28/09/2023,746
PLPE,B,200,15,651,18/10/2023,746
PLPE,B,200,15,651,30/11/2023,746
PLPE,B,200,15,651,30/12/2023,746
PLPE,B,200,15,651,30/01/2024,745
PLPE,B,200,15,651,14/02/2024,745
PLPE,B,200,15,651,18/03/2024,745
PLPE,B,200,15,651,01/04/2024,745
PLPE,B,200,15,651,20/04/2024,745
PLPE,B,200,15,651,02/05/2024,745
PLPE,B,200,15,651,21/05/2024,745
PLPE,B,200,15,651,03/06/2024,745
PLPE,B,200,15,651,21/06/2024,747
PLPE,B,200,15,651,01/07/2024,747
PLPE,B,200,15,651,19/07/2024,747
PLPE,B,200,15,651,22/08/2024,747
PLPE,B,200,15,651,31/08/2024,747
PLPE,B,200,15,651,19/09/2024,747
PLPE,B,200,15,651,30/09/2024,747
PLPE,B,200,15,651,19/10/2024,747
PLPE,B,200,15,651,30/10/2024,747
PLPE,B,200,15,651,19/11/2024,752
PLPE,B,200,15,651,30/11/2024,752
PLPE,B,200,15,651,20/12/2024,752
PLPE,B,200,15,651,31/12/2024,752
PLPE,B,250,16,685,18/07/2019,775
PLPE,B,250,16,685,01/08/2019,775
PLPE,B,250,16,685,15/08/2019,875
PLPE,B,250,16,685,29/08/2019,875
PLPE,B,250,16,685,12/09/2019,875
PLPE,B,250,16,685,26/09/2019,875
PLPE,B,250,16,685,10/10/2019,875
PLPE,B,250,16,685,24/10/2019,875
PLPE,B,250,16,685,07/11/2019,875
PLPE,B,250,16,685,21/11/2019,875
PLPE,B,250,16,685,05/12/2019,885
PLPE,B,250,16,685,19/12/2019,885
PLPE,B,250,16,685,02/01/2020,885
PLPE,B,250,16,685,16/01/2020,885
PLPE,B,250,16,685,30/01/2020,885
PLPE,B,250,16,685,13/02/2020,882
PLPE,B,250,16,685,27/02/2020,882
PLPE,B,250,16,685,12/03/2020,882
PLPE,B,250,16,685,09/04/2020,882
PLPE,B,250,16,685,23/04/2020,882
PLPE,B,250,16,685,08/04/2020,882
PLPE,B,250,16,685,22/05/2020,882
PLPE,B,250,16,685,05/06/2020,882
PLPE,B,250,16,685,18/06/2020,882
PLPE,B,250,16,685,02/07/2020,882
PLPE,B,250,16,685,18/07/2020,882
PLPE,B,250,16,685,30/07/2020,884
PLPE,B,250,16,685,14/08/2020,884
PLPE,B,250,16,685,29/08/2020,884
PLPE,B,250,16,685,12/09/2020,884
PLPE,B,250,16,685,28/09/2020,884
PLPE,B,250,16,685,09/10/2020,884
PLPE,B,250,16,685,22/10/2020,884
PLPE,B,250,16,685,06/11/2020,884
PLPE,B,250,16,685,19/11/2020,884
PLPE,B,250,16,685,05/12/2020,884
PLPE,B,250,16,685,21/12/2020,884
PLPE,B,250,16,685,05/01/2021,884
PLPE,B,250,16,685,21/01/2021,884
PLPE,B,250,16,685,04/02/2021,884
PLPE,B,250,16,685,26/02/2021,884
PLPE,B,250,16,685,10/03/2021,884
PLPE,B,250,16,685,24/03/2021,884
PLPE,B,250,16,685,19/04/2021,884
PLPE,B,250,16,685,03/05/2021,884
PLPE,B,250,16,685,21/05/2021,884
PLPE,B,250,16,685,04/06/2021,884
PLPE,B,250,16,685,25/06/2021,884
PLPE,B,250,16,685,08/07/2021,884
PLPE,B,250,16,685,23/07/2021,884
PLPE,B,250,16,685,13/08/2021,884
PLPE,B,250,16,685,26/08/2021,884
PLPE,B,250,16,685,14/09/2021,884
PLPE,B,250,16,685,28/09/2021,884
PLPE,B,250,16,685,27/10/2021,884
PLPE,B,250,16,685,13/11/2021,884
PLPE,B,250,16,685,19/11/2021,884
PLPE,B,250,16,685,16/12/2021,884
PLPE,B,250,16,685,29/12/2021,884
PLPE,B,250,16,685,25/02/2022,884
PLPE,B,250,16,685,25/03/2022,884
PLPE,B,250,16,685,02/04/2022,884
PLPE,B,250,16,685,27/07/2022,884
PLPE,B,250,16,685,18/08/2022,885
PLPE,B,250,16,685,31/08/2022,885
PLPE,B,250,16,685,19/09/2022,885
PLPE,B,250,16,685,23/10/2022,885
PLPE,B,250,16,685,30/11/2022,885
PLPE,B,250,16,685,20/12/2022,885
PLPE,B,250,16,685,30/12/2022,885
PLPE,B,250,16,685,28/01/2023,885
PLPE,B,250,16,685,23/02/2023,885
PLPE,B,250,16,685,19/03/2023,885
PLPE,B,250,16,685,28/03/2023,885
PLPE,B,250,16,685,18/04/2023,885
PLPE,B,250,16,685,28/04/2023,885
PLPE,B,250,16,685,16/05/2023,885
PLPE,B,250,16,685,29/05/2023,883
PLPE,B,250,16,685,11/07/2023,883
PLPE,B,250,16,685,01/08/2023,883
PLPE,B,250,16,685,23/08/2023,883
PLPE,B,250,16,685,18/09/2023,883
PLPE,B,250,16,685,28/09/2023,883
PLPE,B,250,16,685,18/10/2023,883
PLPE,B,250,16,685,30/11/2023,883
PLPE,B,250,16,685,30/12/2023,883
PLPE,B,250,16,685,30/01/2024,883
PLPE,B,250,16,685,14/02/2024,883
PLPE,B,250,16,685,18/03/2024,883
PLPE,B,250,16,685,01/04/2024,883
PLPE,B,250,16,685,20/04/2024,883
PLPE,B,250,16,685,02/05/2024,883
PLPE,B,250,16,685,21/05/2024,883
PLPE,B,250,16,685,03/06/2024,883
PLPE,B,250,16,685,21/06/2024,1337
PLPE,B,250,16,685,01/07/2024,1337
PLPE,B,250,16,685,19/07/2024,1337
PLPE,B,250,16,685,22/08/2024,1337
PLPE,B,250,16,685,31/08/2024,1337
PLPE,B,250,16,685,19/09/2024,1337
PLPE,B,250,16,685,30/09/2024,1337
PLPE,B,250,16,685,19/10/2024,1337
PLPE,B,250,16,685,30/10/2024,1337
PLPE,B,250,16,685,19/11/2024,1337
PLPE,B,250,16,685,30/11/2024,1337
PLPE,B,250,16,685,20/12/2024,1337
PLPE,B,250,16,685,31/12/2024,1337
PLPE,B,300,17,662,18/07/2019,764
PLPE,B,300,17,662,01/08/2019,770
PLPE,B,300,17,662,15/08/2019,777
PLPE,B,300,17,662,29/08/2019,777
PLPE,B,300,17,662,12/09/2019,796
PLPE,B,300,17,662,26/09/2019,796
PLPE,B,300,17,662,10/10/2019,796
PLPE,B,300,17,662,24/10/2019,797
PLPE,B,300,17,662,07/11/2019,797
PLPE,B,300,17,662,21/11/2019,796
PLPE,B,300,17,662,05/12/2019,872
PLPE,B,300,17,662,19/12/2019,872
PLPE,B,300,17,662,02/01/2020,872
PLPE,B,300,17,662,16/01/2020,872
PLPE,B,300,17,662,30/01/2020,872
PLPE,B,300,17,662,13/02/2020,872
PLPE,B,300,17,662,27/02/2020,872
PLPE,B,300,17,662,12/03/2020,872
PLPE,B,300,17,662,09/04/2020,872
PLPE,B,300,17,662,23/04/2020,872
PLPE,B,300,17,662,08/04/2020,872
PLPE,B,300,17,662,22/05/2020,872
PLPE,B,300,17,662,05/06/2020,872
PLPE,B,300,17,662,18/06/2020,872
PLPE,B,300,17,662,02/07/2020,872
PLPE,B,300,17,662,18/07/2020,872
PLPE,B,300,17,662,30/07/2020,872
PLPE,B,300,17,662,14/08/2020,872
PLPE,B,300,17,662,29/08/2020,872
PLPE,B,300,17,662,12/09/2020,872
PLPE,B,300,17,662,28/09/2020,872
PLPE,B,300,17,662,09/10/2020,872
PLPE,B,300,17,662,22/10/2020,872
PLPE,B,300,17,662,06/11/2020,872
PLPE,B,300,17,662,19/11/2020,872
PLPE,B,300,17,662,05/12/2020,872
PLPE,B,300,17,662,21/12/2020,872
PLPE,B,300,17,662,05/01/2021,872
PLPE,B,300,17,662,21/01/2021,872
PLPE,B,300,17,662,04/02/2021,872
PLPE,B,300,17,662,26/02/2021,872
PLPE,B,300,17,662,10/03/2021,872
PLPE,B,300,17,662,24/03/2021,872
PLPE,B,300,17,662,19/04/2021,872
PLPE,B,300,17,662,03/05/2021,872
PLPE,B,300,17,662,21/05/2021,872
PLPE,B,300,17,662,04/06/2021,872
PLPE,B,300,17,662,25/06/2021,872
PLPE,B,300,17,662,08/07/2021,872
PLPE,B,300,17,662,23/07/2021,878
PLPE,B,300,17,662,13/08/2021,878
PLPE,B,300,17,662,26/08/2021,878
PLPE,B,300,17,662,14/09/2021,878
PLPE,B,300,17,662,28/09/2021,878
PLPE,B,300,17,662,27/10/2021,878
PLPE,B,300,17,662,13/11/2021,878
PLPE,B,300,17,662,19/11/2021,878
PLPE,B,300,17,662,16/12/2021,878
PLPE,B,300,17,662,29/12/2021,878
PLPE,B,300,17,662,25/02/2022,878
PLPE,B,300,17,662,25/03/2022,878
PLPE,B,300,17,662,02/04/2022,878
PLPE,B,300,17,662,27/07/2022,878
PLPE,B,300,17,662,18/08/2022,878
PLPE,B,300,17,662,31/08/2022,878
PLPE,B,300,17,662,19/09/2022,878
PLPE,B,300,17,662,23/10/2022,878
PLPE,B,300,17,662,30/11/2022,878
PLPE,B,300,17,662,20/12/2022,878
PLPE,B,300,17,662,30/12/2022,878
PLPE,B,300,17,662,28/01/2023,876
PLPE,B,300,17,662,23/02/2023,876
PLPE,B,300,17,662,19/03/2023,876
PLPE,B,300,17,662,28/03/2023,876
PLPE,B,300,17,662,18/04/2023,876
PLPE,B,300,17,662,28/04/2023,876
PLPE,B,300,17,662,16/05/2023,876
PLPE,B,300,17,662,29/05/2023,874
PLPE,B,300,17,662,11/07/2023,874
PLPE,B,300,17,662,01/08/2023,874
PLPE,B,300,17,662,23/08/2023,874
PLPE,B,300,17,662,18/09/2023,874
PLPE,B,300,17,662,28/09/2023,874
PLPE,B,300,17,662,18/10/2023,874
PLPE,B,300,17,662,30/11/2023,874
PLPE,B,300,17,662,30/12/2023,874
PLPE,B,300,17,662,30/01/2024,874
PLPE,B,300,17,662,14/02/2024,874
PLPE,B,300,17,662,18/03/2024,874
PLPE,B,300,17,662,01/04/2024,874
PLPE,B,300,17,662,20/04/2024,874
PLPE,B,300,17,662,02/05/2024,874
PLPE,B,300,17,662,21/05/2024,874
PLPE,B,300,17,662,03/06/2024,874
PLPE,B,300,17,662,21/06/2024,876
PLPE,B,300,17,662,01/07/2024,876
PLPE,B,300,17,662,19/07/2024,876
PLPE,B,300,17,662,22/08/2024,876
PLPE,B,300,17,662,31/08/2024,876
PLPE,B,300,17,662,19/09/2024,876
PLPE,B,300,17,662,30/09/2024,876
PLPE,B,300,17,662,19/10/2024,876
PLPE,B,300,17,662,30/10/2024,876
PLPE,B,300,17,662,19/11/2024,881
PLPE,B,300,17,662,30/11/2024,881
PLPE,B,300,17,662,20/12/2024,881
PLPE,B,300,17,662,31/12/2024,881
PLPE,B,350,18,766,18/07/2019,776
PLPE,B,350,18,766,01/08/2019,776
PLPE,B,350,18,766,15/08/2019,776
PLPE,B,350,18,766,29/08/2019,776
PLPE,B,350,18,766,12/09/2019,776
PLPE,B,350,18,766,26/09/2019,776
PLPE,B,350,18,766,10/10/2019,776
PLPE,B,350,18,766,24/10/2019,776
PLPE,B,350,18,766,07/11/2019,776
PLPE,B,350,18,766,21/11/2019,776
PLPE,B,350,18,766,05/12/2019,792
PLPE,B,350,18,766,19/12/2019,792
PLPE,B,350,18,766,02/01/2020,792
PLPE,B,350,18,766,16/01/2020,792
PLPE,B,350,18,766,30/01/2020,794
PLPE,B,350,18,766,13/02/2020,794
PLPE,B,350,18,766,27/02/2020,796
PLPE,B,350,18,766,12/03/2020,798
PLPE,B,350,18,766,09/04/2020,799
PLPE,B,350,18,766,23/04/2020,801
PLPE,B,350,18,766,08/04/2020,802
PLPE,B,350,18,766,22/05/2020,802
PLPE,B,350,18,766,05/06/2020,803
PLPE,B,350,18,766,18/06/2020,804
PLPE,B,350,18,766,02/07/2020,805
PLPE,B,350,18,766,18/07/2020,806
PLPE,B,350,18,766,30/07/2020,806
PLPE,B,350,18,766,14/08/2020,808
PLPE,B,350,18,766,29/08/2020,808
PLPE,B,350,18,766,12/09/2020,811
PLPE,B,350,18,766,28/09/2020,816
PLPE,B,350,18,766,09/10/2020,824
PLPE,B,350,18,766,22/10/2020,824
PLPE,B,350,18,766,06/11/2020,824
PLPE,B,350,18,766,19/11/2020,824
PLPE,B,350,18,766,05/12/2020,824
PLPE,B,350,18,766,21/12/2020,826
PLPE,B,350,18,766,05/01/2021,826
PLPE,B,350,18,766,21/01/2021,826
PLPE,B,350,18,766,04/02/2021,826
PLPE,B,350,18,766,26/02/2021,828
PLPE,B,350,18,766,10/03/2021,828
PLPE,B,350,18,766,24/03/2021,828
PLPE,B,350,18,766,19/04/2021,829
PLPE,B,350,18,766,03/05/2021,829
PLPE,B,350,18,766,21/05/2021,829
PLPE,B,350,18,766,04/06/2021,829
PLPE,B,350,18,766,25/06/2021,829
PLPE,B,350,18,766,08/07/2021,829
PLPE,B,350,18,766,23/07/2021,829
PLPE,B,350,18,766,13/08/2021,829
PLPE,B,350,18,766,26/08/2021,829
PLPE,B,350,18,766,14/09/2021,831
PLPE,B,350,18,766,28/09/2021,831
PLPE,B,350,18,766,27/10/2021,831
PLPE,B,350,18,766,13/11/2021,831
PLPE,B,350,18,766,19/11/2021,831
PLPE,B,350,18,766,16/12/2021,831
PLPE,B,350,18,766,29/12/2021,831
PLPE,B,350,18,766,25/02/2022,831
PLPE,B,350,18,766,25/03/2022,1431
PLPE,B,350,18,766,02/04/2022,1431
PLPE,B,350,18,766,27/07/2022,1431
PLPE,B,350,18,766,18/08/2022,1431
PLPE,B,350,18,766,31/08/2022,1431
PLPE,B,350,18,766,19/09/2022,1431
PLPE,B,350,18,766,23/10/2022,1429
PLPE,B,350,18,766,30/11/2022,1429
PLPE,B,350,18,766,20/12/2022,1429
PLPE,B,350,18,766,30/12/2022,1429
PLPE,B,350,18,766,28/01/2023,1429
PLPE,B,350,18,766,23/02/2023,1429
PLPE,B,350,18,766,19/03/2023,1429
PLPE,B,350,18,766,28/03/2023,1429
PLPE,B,350,18,766,18/04/2023,1429
PLPE,B,350,18,766,28/04/2023,1429
PLPE,B,350,18,766,16/05/2023,1429
PLPE,B,350,18,766,29/05/2023,1427
PLPE,B,350,18,766,11/07/2023,1427
PLPE,B,350,18,766,01/08/2023,1427
PLPE,B,350,18,766,23/08/2023,1427
PLPE,B,350,18,766,18/09/2023,1427
PLPE,B,350,18,766,28/09/2023,1427
PLPE,B,350,18,766,18/10/2023,1427
PLPE,B,350,18,766,30/11/2023,1427
PLPE,B,350,18,766,30/12/2023,1427
PLPE,B,350,18,766,30/01/2024,1427
PLPE,B,350,18,766,14/02/2024,1427
PLPE,B,350,18,766,18/03/2024,1427
PLPE,B,350,18,766,01/04/2024,1427
PLPE,B,350,18,766,20/04/2024,1427
PLPE,B,350,18,766,02/05/2024,1427
PLPE,B,350,18,766,21/05/2024,1427
PLPE,B,350,18,766,03/06/2024,1427
PLPE,B,350,18,766,21/06/2024,1429
PLPE,B,350,18,766,01/07/2024,1429
PLPE,B,350,18,766,19/07/2024,1429
PLPE,B,350,18,766,22/08/2024,1429
PLPE,B,350,18,766,31/08/2024,1429
PLPE,B,350,18,766,19/09/2024,1429
PLPE,B,350,18,766,30/09/2024,1429
PLPE,B,350,18,766,19/10/2024,1429
PLPE,B,350,18,766,30/10/2024,1429
PLPE,B,350,18,766,19/11/2024,1434
PLPE,B,350,18,766,30/11/2024,1434
PLPE,B,350,18,766,20/12/2024,1434
PLPE,B,350,18,766,31/12/2024,1434
PLPE,C,0,21,996,18/07/2019,996
PLPE,C,0,21,996,01/08/2019,996
PLPE,C,0,21,996,15/08/2019,996
PLPE,C,0,21,996,29/08/2019,996
PLPE,C,0,21,996,12/09/2019,996
PLPE,C,0,21,996,26/09/2019,996
PLPE,C,0,21,996,10/10/2019,996
PLPE,C,0,21,996,24/10/2019,996
PLPE,C,0,21,996,07/11/2019,996
PLPE,C,0,21,996,21/11/2019,1046
PLPE,C,0,21,996,05/12/2019,1049
PLPE,C,0,21,996,19/12/2019,1049
PLPE,C,0,21,996,02/01/2020,1049
PLPE,C,0,21,996,16/01/2020,1049
PLPE,C,0,21,996,30/01/2020,1049
PLPE,C,0,21,996,13/02/2020,1049
PLPE,C,0,21,996,27/02/2020,1049
PLPE,C,0,21,996,12/03/2020,1050
PLPE,C,0,21,996,09/04/2020,1050
PLPE,C,0,21,996,23/04/2020,1050
PLPE,C,0,21,996,08/04/2020,1050
PLPE,C,0,21,996,22/05/2020,1050
PLPE,C,0,21,996,05/06/2020,1052
PLPE,C,0,21,996,18/06/2020,1053
PLPE,C,0,21,996,02/07/2020,1053
PLPE,C,0,21,996,18/07/2020,1056
PLPE,C,0,21,996,30/07/2020,1056
PLPE,C,0,21,996,14/08/2020,1056
PLPE,C,0,21,996,29/08/2020,1056
PLPE,C,0,21,996,12/09/2020,1056
PLPE,C,0,21,996,28/09/2020,1056
PLPE,C,0,21,996,09/10/2020,1056
PLPE,C,0,21,996,22/10/2020,1056
PLPE,C,0,21,996,06/11/2020,1059
PLPE,C,0,21,996,19/11/2020,1059
PLPE,C,0,21,996,05/12/2020,1059
PLPE,C,0,21,996,21/12/2020,1059
PLPE,C,0,21,996,05/01/2021,1059
PLPE,C,0,21,996,21/01/2021,1059
PLPE,C,0,21,996,04/02/2021,1059
PLPE,C,0,21,996,26/02/2021,1059
PLPE,C,0,21,996,10/03/2021,1059
PLPE,C,0,21,996,24/03/2021,1059
PLPE,C,0,21,996,19/04/2021,1059
PLPE,C,0,21,996,03/05/2021,1059
PLPE,C,0,21,996,21/05/2021,1059
PLPE,C,0,21,996,04/06/2021,1059
PLPE,C,0,21,996,25/06/2021,1059
PLPE,C,0,21,996,08/07/2021,1059
PLPE,C,0,21,996,23/07/2021,1059
PLPE,C,0,21,996,13/08/2021,1059
PLPE,C,0,21,996,26/08/2021,1059
PLPE,C,0,21,996,14/09/2021,1059
PLPE,C,0,21,996,28/09/2021,1059
PLPE,C,0,21,996,27/10/2021,1059
PLPE,C,0,21,996,13/11/2021,1059
PLPE,C,0,21,996,19/11/2021,1059
PLPE,C,0,21,996,16/12/2021,1059
PLPE,C,0,21,996,29/12/2021,1059
PLPE,C,0,21,996,25/02/2022,1059
PLPE,C,0,21,996,25/03/2022,1059
PLPE,C,0,21,996,02/04/2022,1060
PLPE,C,0,21,996,27/07/2022,1059
PLPE,C,0,21,996,18/08/2022,1060
PLPE,C,0,21,996,31/08/2022,1060
PLPE,C,0,21,996,19/09/2022,1060
PLPE,C,0,21,996,23/10/2022,1060
PLPE,C,0,21,996,30/11/2022,1060
PLPE,C,0,21,996,20/12/2022,1060
PLPE,C,0,21,996,30/12/2022,1060
PLPE,C,0,21,996,28/01/2023,1060
PLPE,C,0,21,996,23/02/2023,1060
PLPE,C,0,21,996,19/03/2023,1060
PLPE,C,0,21,996,28/03/2023,1060
PLPE,C,0,21,996,18/04/2023,1060
PLPE,C,0,21,996,28/04/2023,1060
PLPE,C,0,21,996,16/05/2023,1060
PLPE,C,0,21,996,29/05/2023,1059
PLPE,C,0,21,996,11/07/2023,1059
PLPE,C,0,21,996,01/08/2023,1059
PLPE,C,0,21,996,23/08/2023,1059
PLPE,C,0,21,996,18/09/2023,1059
PLPE,C,0,21,996,28/09/2023,1059
PLPE,C,0,21,996,18/10/2023,1059
PLPE,C,0,21,996,30/11/2023,1059
PLPE,C,0,21,996,30/12/2023,1059
PLPE,C,0,21,996,30/01/2024,1059
PLPE,C,0,21,996,14/02/2024,1059
PLPE,C,0,21,996,18/03/2024,1059
PLPE,C,0,21,996,01/04/2024,1059
PLPE,C,0,21,996,20/04/2024,1059
PLPE,C,0,21,996,02/05/2024,1059
PLPE,C,0,21,996,21/05/2024,1059
PLPE,C,0,21,996,03/06/2024,1059
PLPE,C,0,21,996,21/06/2024,1061
PLPE,C,0,21,996,01/07/2024,1061
PLPE,C,0,21,996,19/07/2024,1061
PLPE,C,0,21,996,22/08/2024,1061
PLPE,C,0,21,996,31/08/2024,1061
PLPE,C,0,21,996,19/09/2024,1061
PLPE,C,0,21,996,30/09/2024,1061
PLPE,C,0,21,996,19/10/2024,1061
PLPE,C,0,21,996,30/10/2024,1061
PLPE,C,0,21,996,19/11/2024,1066
PLPE,C,0,21,996,30/11/2024,1066
PLPE,C,0,21,996,20/12/2024,1066
PLPE,C,0,21,996,31/12/2024,1066
PLPE,C,50,22,509,18/07/2019,544
PLPE,C,50,22,509,01/08/2019,544
PLPE,C,50,22,509,15/08/2019,544
PLPE,C,50,22,509,29/08/2019,544
PLPE,C,50,22,509,12/09/2019,548
PLPE,C,50,22,509,26/09/2019,548
PLPE,C,50,22,509,10/10/2019,548
PLPE,C,50,22,509,24/10/2019,548
PLPE,C,50,22,509,07/11/2019,548
PLPE,C,50,22,509,21/11/2019,548
PLPE,C,50,22,509,05/12/2019,575
PLPE,C,50,22,509,19/12/2019,575
PLPE,C,50,22,509,02/01/2020,575
PLPE,C,50,22,509,16/01/2020,576
PLPE,C,50,22,509,30/01/2020,576
PLPE,C,50,22,509,13/02/2020,576
PLPE,C,50,22,509,27/02/2020,576
PLPE,C,50,22,509,12/03/2020,576
PLPE,C,50,22,509,09/04/2020,576
PLPE,C,50,22,509,23/04/2020,576
PLPE,C,50,22,509,08/04/2020,576
PLPE,C,50,22,509,22/05/2020,576
PLPE,C,50,22,509,05/06/2020,576
PLPE,C,50,22,509,18/06/2020,576
PLPE,C,50,22,509,02/07/2020,576
PLPE,C,50,22,509,18/07/2020,576
PLPE,C,50,22,509,30/07/2020,576
PLPE,C,50,22,509,14/08/2020,576
PLPE,C,50,22,509,29/08/2020,576
PLPE,C,50,22,509,12/09/2020,576
PLPE,C,50,22,509,28/09/2020,576
PLPE,C,50,22,509,09/10/2020,576
PLPE,C,50,22,509,22/10/2020,576
PLPE,C,50,22,509,06/11/2020,576
PLPE,C,50,22,509,19/11/2020,576
PLPE,C,50,22,509,05/12/2020,576
PLPE,C,50,22,509,21/12/2020,576
PLPE,C,50,22,509,05/01/2021,576
PLPE,C,50,22,509,21/01/2021,576
PLPE,C,50,22,509,04/02/2021,576
PLPE,C,50,22,509,26/02/2021,576
PLPE,C,50,22,509,10/03/2021,576
PLPE,C,50,22,509,24/03/2021,576
PLPE,C,50,22,509,19/04/2021,576
PLPE,C,50,22,509,03/05/2021,576
PLPE,C,50,22,509,21/05/2021,576
PLPE,C,50,22,509,04/06/2021,576
PLPE,C,50,22,509,25/06/2021,576
PLPE,C,50,22,509,08/07/2021,576
PLPE,C,50,22,509,23/07/2021,576
PLPE,C,50,22,509,13/08/2021,576
PLPE,C,50,22,509,26/08/2021,576
PLPE,C,50,22,509,14/09/2021,576
PLPE,C,50,22,509,28/09/2021,576
PLPE,C,50,22,509,27/10/2021,576
PLPE,C,50,22,509,13/11/2021,576
PLPE,C,50,22,509,19/11/2021,576
PLPE,C,50,22,509,16/12/2021,576
PLPE,C,50,22,509,29/12/2021,576
PLPE,C,50,22,509,25/02/2022,576
PLPE,C,50,22,509,25/03/2022,576
PLPE,C,50,22,509,02/04/2022,577
PLPE,C,50,22,509,27/07/2022,576
PLPE,C,50,22,509,18/08/2022,577
PLPE,C,50,22,509,31/08/2022,578
PLPE,C,50,22,509,19/09/2022,578
PLPE,C,50,22,509,23/10/2022,578
PLPE,C,50,22,509,30/11/2022,578
PLPE,C,50,22,509,20/12/2022,578
PLPE,C,50,22,509,30/12/2022,578
PLPE,C,50,22,509,28/01/2023,578
PLPE,C,50,22,509,23/02/2023,578
PLPE,C,50,22,509,19/03/2023,578
PLPE,C,50,22,509,28/03/2023,578
PLPE,C,50,22,509,18/04/2023,578
PLPE,C,50,22,509,28/04/2023,578
